Year,Transect,Level,Replicate,Data_taken,Fucus_maxlength,Fucus_max_species,Asco_maxlength,Asco_maxbladders
2003,20,5,1,NA,NA,NA,NA,NA
2003,20,5,2,NA,NA,NA,NA,NA
2003,20,5,3,NA,NA,NA,NA,NA
2003,20,6,1,NA,0.29999999999999999,Fucus distichus,NA,NA
2003,20,6,2,NA,2.5,Fucus distichus,NA,NA
2003,20,6,3,NA,NA,NA,NA,NA
2003,20,7,1,NA,7,Fucus distichus,NA,NA
2003,20,7,2,NA,8.5,Fucus distichus,NA,NA
2003,20,7,3,NA,14,Fucus distichus,NA,NA
2003,20,8,1,NA,8.5,Fucus distichus,NA,NA
2003,20,8,2,NA,12,Fucus distichus,NA,NA
2003,20,8,3,NA,10,Fucus distichus,NA,NA
2003,20,9,1,NA,NA,NA,NA,NA
2003,20,9,2,NA,NA,NA,NA,NA
2003,20,9,3,NA,15,Fucus distichus,NA,NA
2003,20,10,1,NA,NA,NA,NA,NA
2003,20,10,2,NA,NA,NA,NA,NA
2003,20,10,3,NA,NA,NA,NA,NA
2003,20,11,1,NA,NA,NA,NA,NA
2003,20,11,2,NA,NA,NA,NA,NA
2003,20,11,3,NA,NA,NA,NA,NA
2003,20,12,1,NA,NA,NA,NA,NA
2003,20,12,2,NA,NA,NA,NA,NA
2003,20,12,3,NA,NA,NA,NA,NA
2003,20,13,1,NA,NA,NA,NA,NA
2003,20,13,2,NA,NA,NA,NA,NA
2003,20,13,3,NA,NA,NA,NA,NA
2004,20,0,1,NA,NA,NA,NA,NA
2004,20,0,2,NA,NA,NA,NA,NA
2004,20,0,3,NA,NA,NA,NA,NA
2004,20,1,1,NA,NA,NA,NA,NA
2004,20,1,2,NA,NA,NA,NA,NA
2004,20,1,3,NA,NA,NA,NA,NA
2004,20,2,1,NA,NA,NA,NA,NA
2004,20,2,2,NA,NA,NA,NA,NA
2004,20,2,3,NA,NA,NA,NA,NA
2004,20,3,1,NA,NA,NA,NA,NA
2004,20,3,2,NA,NA,NA,NA,NA
2004,20,3,3,NA,NA,NA,NA,NA
2004,20,4,1,NA,NA,NA,NA,NA
2004,20,4,2,NA,NA,NA,NA,NA
2004,20,4,3,NA,NA,NA,NA,NA
2004,20,5,1,NA,NA,NA,NA,NA
2004,20,5,2,NA,NA,NA,NA,NA
2004,20,5,3,NA,NA,NA,NA,NA
2004,20,6,1,NA,2,Fucus spp.,NA,NA
2004,20,6,2,NA,NA,NA,NA,NA
2004,20,6,3,NA,2,Fucus spp.,NA,NA
2004,20,7,1,NA,4,Fucus spp.,NA,NA
2004,20,7,2,NA,3.5,Fucus spp.,NA,NA
2004,20,7,3,NA,NA,NA,NA,NA
2004,20,8,1,NA,3.7000000000000002,Fucus spp.,NA,NA
2004,20,8,2,NA,2.8999999999999999,Fucus spp.,NA,NA
2004,20,8,3,NA,nd,Fucus spp.,NA,NA
2004,20,9,1,NA,5.2000000000000002,Fucus spp.,NA,NA
2004,20,9,2,NA,5.2999999999999998,Fucus spp.,6,4
2004,20,9,3,NA,2,Fucus spp.,NA,NA
2004,20,10,1,NA,NA,NA,NA,NA
2004,20,10,2,NA,NA,NA,NA,NA
2004,20,10,3,NA,NA,NA,NA,NA
2004,20,11,1,NA,NA,NA,NA,NA
2004,20,11,2,NA,NA,NA,NA,NA
2004,20,11,3,NA,NA,NA,NA,NA
2004,20,12,1,NA,NA,NA,NA,NA
2004,20,12,2,NA,NA,NA,NA,NA
2004,20,12,3,NA,NA,NA,NA,NA
2004,20,13,1,NA,NA,NA,NA,NA
2004,20,13,2,NA,NA,NA,NA,NA
2004,20,13,3,NA,NA,NA,NA,NA
2004,20,14,1,NA,NA,NA,NA,NA
2004,20,14,2,NA,NA,NA,NA,NA
2004,20,14,3,NA,NA,NA,NA,NA
2004,20,15,1,NA,NA,NA,NA,NA
2004,20,15,2,NA,NA,NA,NA,NA
2005,20,0,1,NA,NA,NA,NA,NA
2005,20,0,2,NA,NA,NA,NA,NA
2005,20,0,3,NA,NA,NA,NA,NA
2005,20,1,1,NA,NA,NA,NA,NA
2005,20,1,2,NA,NA,NA,NA,NA
2005,20,1,3,NA,NA,NA,NA,NA
2005,20,2,1,NA,NA,NA,NA,NA
2005,20,2,2,NA,NA,NA,NA,NA
2005,20,2,3,NA,NA,NA,NA,NA
2005,20,3,1,NA,NA,NA,NA,NA
2005,20,3,2,NA,NA,NA,NA,NA
2005,20,3,3,NA,NA,NA,NA,NA
2005,20,4,1,NA,NA,NA,NA,NA
2005,20,4,2,NA,NA,NA,NA,NA
2005,20,4,3,NA,2.5,Fucus spiralis,NA,NA
2005,20,5,1,NA,NA,NA,NA,NA
2005,20,5,2,NA,1,Fucus spp.,NA,NA
2005,20,5,3,NA,5,Fucus spiralis,NA,NA
2005,20,6,1,NA,NA,NA,NA,NA
2005,20,6,2,NA,NA,NA,NA,NA
2005,20,6,3,NA,0.5,Fucus spp.,NA,NA
2005,20,7,1,NA,7,Fucus distichus,NA,NA
2005,20,7,2,NA,7.5,Fucus distichus,NA,NA
2005,20,7,3,NA,8.5,Fucus distichus,NA,NA
2005,20,8,1,NA,13.5,Fucus distichus,NA,NA
2005,20,8,2,NA,11.5,Fucus distichus,NA,NA
2005,20,8,3,NA,11.5,Fucus distichus,NA,NA
2005,20,9,1,NA,18.5,Fucus distichus,NA,NA
2005,20,9,2,NA,15,Fucus distichus,NA,NA
2005,20,9,3,NA,13.5,Fucus distichus,NA,NA
2005,20,10,1,NA,NA,NA,NA,NA
2005,20,10,2,NA,NA,NA,NA,NA
2005,20,10,3,NA,NA,NA,NA,NA
2005,20,11,1,NA,NA,NA,NA,NA
2005,20,11,2,NA,NA,NA,NA,NA
2005,20,11,3,NA,NA,NA,NA,NA
2005,20,12,1,NA,NA,NA,NA,NA
2005,20,12,2,NA,NA,NA,NA,NA
2005,20,12,3,NA,NA,NA,NA,NA
2005,20,13,1,NA,NA,NA,NA,NA
2005,20,13,2,NA,NA,NA,NA,NA
2005,20,13,3,NA,NA,NA,NA,NA
2005,20,14,1,NA,NA,NA,NA,NA
2005,20,14,2,NA,NA,NA,NA,NA
2005,20,14,3,NA,NA,NA,NA,NA
2006,20,0,1,NA,NA,NA,NA,NA
2006,20,0,2,NA,NA,NA,NA,NA
2006,20,0,3,NA,NA,NA,NA,NA
2006,20,1,1,NA,NA,NA,NA,NA
2006,20,1,2,NA,NA,NA,NA,NA
2006,20,1,3,NA,NA,NA,NA,NA
2006,20,2,1,NA,NA,NA,NA,NA
2006,20,2,2,NA,NA,NA,NA,NA
2006,20,2,3,NA,NA,NA,NA,NA
2006,20,3,1,NA,NA,NA,NA,NA
2006,20,3,2,NA,NA,NA,NA,NA
2006,20,3,3,NA,NA,NA,NA,NA
2006,20,4,1,NA,NA,NA,NA,NA
2006,20,4,2,NA,NA,NA,NA,NA
2006,20,4,3,NA,NA,NA,NA,NA
2006,20,5,1,NA,NA,NA,NA,NA
2006,20,5,2,NA,NA,NA,NA,NA
2006,20,5,3,NA,NA,NA,NA,NA
2006,20,6,1,NA,NA,NA,NA,NA
2006,20,6,2,NA,NA,NA,NA,NA
2006,20,6,3,NA,2,NA,NA,NA
2006,20,7,1,NA,3,NA,NA,NA
2006,20,7,2,NA,7,NA,NA,NA
2006,20,7,3,NA,7,NA,NA,NA
2006,20,8,1,NA,5,NA,NA,NA
2006,20,8,2,NA,9,NA,NA,NA
2006,20,8,3,NA,8,NA,NA,NA
2006,20,9,1,NA,8,NA,NA,NA
2006,20,9,2,NA,NA,NA,NA,NA
2006,20,9,3,NA,4,NA,NA,NA
2006,20,10,1,NA,NA,NA,NA,NA
2006,20,10,2,NA,NA,NA,NA,NA
2006,20,10,3,NA,NA,NA,NA,NA
2006,20,11,1,NA,NA,NA,NA,NA
2006,20,11,2,NA,NA,NA,NA,NA
2006,20,11,3,NA,NA,NA,NA,NA
1982,22,-1,1,NA,NA,NA,NA,NA
1982,22,0,1,NA,NA,NA,NA,NA
1982,22,1,1,NA,NA,NA,NA,NA
1982,22,2,1,NA,NA,NA,NA,NA
1982,22,3,1,NA,NA,NA,NA,NA
1982,22,4,1,NA,NA,NA,NA,NA
1982,22,5,1,NA,NA,NA,NA,NA
1982,22,6,1,NA,NA,NA,NA,NA
1982,22,7,1,NA,NA,NA,NA,NA
1982,22,8,1,NA,5,Fucus distichus,NA,NA
1982,22,9,1,NA,6,Fucus distichus,NA,NA
1982,22,10,1,NA,12,Fucus distichus,NA,NA
1982,22,11,1,NA,14,Fucus distichus,NA,NA
1982,22,12,1,NA,nd,Fucus distichus,NA,NA
1982,22,13,1,NA,NA,NA,NA,NA
1982,22,14,1,NA,NA,NA,NA,NA
1982,22,15,1,NA,NA,NA,NA,NA
1983,22,0,1,NA,NA,NA,NA,NA
1983,22,1,1,NA,NA,NA,NA,NA
1983,22,2,1,NA,NA,NA,NA,NA
1983,22,3,1,NA,NA,NA,NA,NA
1983,22,4,1,NA,NA,NA,NA,NA
1983,22,5,1,NA,NA,NA,NA,NA
1983,22,6,1,NA,NA,NA,NA,NA
1983,22,7,1,NA,3,Fucus distichus,5,2
1983,22,8,1,NA,2,Fucus distichus,NA,NA
1983,22,9,1,NA,NA,NA,NA,NA
1983,22,10,1,NA,NA,NA,nd,NA
1983,22,11,1,NA,NA,NA,NA,NA
1983,22,12,1,NA,NA,NA,NA,NA
1984,22,-2,1,NA,NA,NA,NA,NA
1984,22,-1,1,NA,NA,NA,NA,NA
1984,22,0,1,NA,NA,NA,NA,NA
1984,22,1,1,NA,NA,NA,NA,NA
1984,22,2,1,NA,NA,NA,NA,NA
1984,22,3,1,NA,NA,NA,NA,NA
1984,22,4,1,NA,NA,NA,NA,NA
1984,22,5,1,NA,NA,NA,NA,NA
1984,22,6,1,NA,NA,NA,NA,NA
1984,22,7,1,NA,8,Fucus spp.,NA,NA
1984,22,8,1,NA,8,Fucus spp.,NA,NA
1984,22,9,1,NA,7,Fucus distichus,NA,NA
1984,22,10,1,NA,8,Fucus distichus,NA,NA
1984,22,11,1,NA,8,Fucus distichus,NA,NA
1984,22,12,1,NA,1,Fucus distichus,NA,NA
1984,22,13,1,NA,NA,NA,NA,NA
1985,NA,6,NA,NA,NA,NA,NA,NA
1985,22,6,1,NA,NA,NA,NA,NA
1985,22,6,2,NA,NA,NA,NA,NA
1985,22,6,3,NA,NA,NA,NA,NA
1985,22,9,1,NA,10,Fucus distichus,NA,NA
1985,22,9,2,NA,10,Fucus distichus,NA,NA
1985,22,9,3,NA,10,Fucus distichus,NA,NA
1985,22,12,1,NA,NA,NA,NA,NA
1985,22,12,2,NA,NA,NA,NA,NA
1985,22,12,3,NA,NA,NA,NA,NA
1986,22,0,1,NA,NA,NA,NA,NA
1986,22,1,1,NA,NA,NA,NA,NA
1986,22,2,1,NA,NA,NA,NA,NA
1986,22,3,1,NA,NA,NA,NA,NA
1986,22,4,1,NA,NA,NA,NA,NA
1986,22,5,1,NA,NA,NA,NA,NA
1986,22,6,1,NA,NA,NA,NA,NA
1986,22,6,2,NA,NA,NA,NA,NA
1986,22,6,3,NA,NA,NA,NA,NA
1986,22,7,1,NA,NA,NA,NA,NA
1986,22,8,1,NA,3,Fucus distichus,NA,NA
1986,22,8,2,NA,6,Fucus distichus,NA,NA
1986,22,8,3,NA,12,Fucus spp.,NA,NA
1986,22,9,1,NA,4,Fucus distichus,NA,NA
1986,22,10,1,NA,7.5,Fucus distichus,NA,NA
1986,22,10,2,NA,5,Fucus distichus,NA,NA
1986,22,10,3,NA,2,Fucus spp.,NA,NA
1986,22,11,1,NA,11,Fucus distichus,NA,NA
1986,22,12,1,NA,NA,NA,NA,NA
1986,22,13,1,NA,NA,NA,10,nd
1987,22,-3,1,NA,NA,NA,NA,NA
1987,22,-2,1,NA,NA,NA,NA,NA
1987,22,-1,1,NA,NA,NA,NA,NA
1987,22,0,1,NA,NA,NA,NA,NA
1987,22,1,1,NA,NA,NA,NA,NA
1987,22,2,1,NA,NA,NA,NA,NA
1987,22,3,1,NA,NA,NA,NA,NA
1987,22,4,1,NA,NA,NA,NA,NA
1987,22,5,1,NA,NA,NA,NA,NA
1987,22,6,1,NA,NA,NA,NA,NA
1987,22,6,2,NA,NA,NA,NA,NA
1987,22,6,3,NA,NA,NA,NA,NA
1987,22,7,1,NA,NA,NA,NA,NA
1987,22,8,1,NA,12,Fucus spp.,NA,NA
1987,22,9,1,NA,13,Fucus spp.,NA,NA
1987,22,9,2,NA,5,Fucus spp.,NA,NA
1987,22,9,3,NA,8,Fucus spp.,NA,NA
1987,22,10,1,NA,7,Fucus distichus,NA,NA
1987,22,11,1,NA,9,Fucus spp.,NA,NA
1987,22,12,1,NA,8,Fucus spp.,NA,NA
1987,22,12,2,NA,NA,NA,NA,NA
1987,22,12,3,NA,NA,NA,NA,NA
1987,22,13,1,NA,NA,NA,NA,NA
1987,22,14,1,NA,NA,NA,NA,NA
1988,22,0,1,NA,NA,NA,NA,NA
1988,22,1,1,NA,NA,NA,NA,NA
1988,22,1,2,NA,NA,NA,NA,NA
1988,22,2,1,NA,NA,NA,NA,NA
1988,22,2,2,NA,NA,NA,NA,NA
1988,22,3,1,NA,NA,NA,NA,NA
1988,22,3,2,NA,NA,NA,NA,NA
1988,22,4,1,NA,NA,NA,NA,NA
1988,22,4,2,NA,NA,NA,NA,NA
1988,22,5,1,NA,2.5,Fucus distichus,NA,NA
1988,22,5,2,NA,NA,NA,NA,NA
1988,22,6,1,NA,6,Fucus distichus,NA,NA
1988,22,6,2,NA,NA,NA,NA,NA
1988,22,6,3,NA,NA,NA,NA,NA
1988,22,6,4,NA,NA,NA,NA,NA
1988,22,7,1,NA,NA,NA,NA,NA
1988,22,7,2,NA,NA,NA,NA,NA
1988,22,8,1,NA,7,Fucus distichus,NA,NA
1988,22,8,2,NA,5,Fucus distichus,NA,NA
1988,22,9,1,NA,6,Fucus distichus,NA,NA
1988,22,9,2,NA,3,Fucus distichus,7,0
1988,22,9,3,NA,NA,NA,NA,NA
1988,22,10,1,NA,10,Fucus vesiculosus,NA,NA
1988,22,11,1,NA,13.5,Fucus distichus,NA,NA
1988,22,12,1,NA,15,Fucus distichus,NA,NA
1988,22,12,2,NA,NA,NA,NA,NA
1988,22,12,3,NA,NA,NA,NA,NA
1988,22,13,1,NA,NA,NA,NA,NA
1989,22,1,1,NA,NA,NA,NA,NA
1989,22,2,1,NA,NA,NA,NA,NA
1989,22,3,1,NA,NA,NA,NA,NA
1989,22,4,1,NA,NA,NA,NA,NA
1989,22,5,1,NA,NA,NA,NA,NA
1989,22,6,1,NA,NA,NA,NA,NA
1989,22,7,1,NA,NA,NA,NA,NA
1989,22,7,2,NA,NA,NA,NA,NA
1989,22,7,3,NA,NA,NA,NA,NA
1989,22,8,1,NA,NA,NA,NA,NA
1989,22,9,1,NA,10.5,Fucus distichus,NA,NA
1989,22,10,1,NA,9,Fucus distichus,NA,NA
1989,22,10,2,NA,12,Fucus distichus,NA,NA
1989,22,10,3,NA,10,Fucus distichus,NA,NA
1989,22,11,1,NA,nd,Fucus distichus,NA,NA
1989,22,12,1,NA,13,Fucus distichus,NA,NA
1989,22,13,1,NA,NA,NA,NA,NA
1989,22,13,2,NA,NA,NA,NA,NA
1989,22,13,3,NA,6,Fucus distichus,NA,NA
1989,22,14,1,NA,NA,NA,NA,NA
1990,22,0,1,NA,NA,NA,NA,NA
1990,22,1,1,NA,NA,NA,NA,NA
1990,22,2,1,NA,NA,NA,NA,NA
1990,22,3,1,NA,NA,NA,NA,NA
1990,22,4,1,NA,NA,NA,NA,NA
1990,22,5,1,NA,NA,NA,NA,NA
1990,22,6,1,NA,2,Fucus spp.,NA,NA
1990,22,6,2,NA,NA,NA,NA,NA
1990,22,6,3,NA,NA,NA,NA,NA
1990,22,7,1,NA,3,Fucus distichus,NA,NA
1990,22,8,1,NA,5,Fucus distichus,NA,NA
1990,22,9,1,NA,nd,Fucus distichus,NA,NA
1990,22,9,2,NA,4,Fucus spp.,NA,NA
1990,22,10,1,NA,10,Fucus spp.,NA,NA
1990,22,11,1,NA,12,Fucus spp.,NA,NA
1990,22,12,1,NA,35,Fucus distichus,NA,NA
1990,22,12,2,NA,NA,NA,NA,NA
1990,22,12,3,NA,NA,NA,NA,NA
1990,22,13,1,NA,NA,NA,NA,NA
1991,22,0,1,NA,NA,NA,NA,NA
1991,22,0,2,NA,NA,NA,NA,NA
1991,22,0,3,NA,NA,NA,NA,NA
1991,22,1,1,NA,NA,NA,NA,NA
1991,22,2,1,NA,NA,NA,NA,NA
1991,22,2,2,NA,NA,NA,NA,NA
1991,22,2,3,NA,NA,NA,NA,NA
1991,22,3,1,NA,NA,NA,NA,NA
1991,22,4,1,NA,4.5,Fucus spiralis,NA,NA
1991,22,4,2,NA,NA,NA,NA,NA
1991,22,4,3,NA,1.8,Fucus spp.,NA,NA
1991,22,5,1,NA,5.5,Fucus spiralis,NA,NA
1991,22,6,1,NA,5.0999999999999996,Fucus spiralis,NA,NA
1991,22,6,2,NA,9.5999999999999996,Fucus spiralis,NA,NA
1991,22,6,3,NA,1.6000000000000001,Fucus spp.,NA,NA
1991,22,7,1,NA,NA,NA,NA,NA
1991,22,8,1,NA,NA,NA,NA,NA
1991,22,8,2,NA,NA,NA,NA,NA
1991,22,8,3,NA,NA,NA,NA,NA
1991,22,9,1,NA,NA,NA,NA,NA
1991,22,10,1,NA,NA,NA,NA,NA
1991,22,10,2,NA,NA,NA,NA,NA
1991,22,10,3,NA,NA,NA,NA,NA
1991,22,11,1,NA,NA,NA,NA,NA
1991,22,12,1,NA,NA,NA,NA,NA
1991,22,12,2,NA,NA,NA,NA,NA
1991,22,12,3,NA,NA,NA,NA,NA
1991,22,13,1,NA,NA,NA,NA,NA
1992,22,0,1,NA,NA,NA,NA,NA
1992,22,0,2,NA,NA,NA,NA,NA
1992,22,0,3,NA,NA,NA,NA,NA
1992,22,1,1,NA,NA,NA,NA,NA
1992,22,1,2,NA,NA,NA,NA,NA
1992,22,1,3,NA,NA,NA,NA,NA
1992,22,2,1,NA,NA,NA,NA,NA
1992,22,2,2,NA,NA,NA,NA,NA
1992,22,2,3,NA,NA,NA,NA,NA
1992,22,3,1,NA,NA,NA,NA,NA
1992,22,3,2,NA,NA,NA,NA,NA
1992,22,3,3,NA,NA,NA,NA,NA
1992,22,4,1,NA,NA,NA,NA,NA
1992,22,4,2,NA,NA,NA,NA,NA
1992,22,4,3,NA,NA,NA,NA,NA
1992,22,5,1,NA,NA,NA,NA,NA
1992,22,5,2,NA,NA,NA,NA,NA
1992,22,5,3,NA,NA,NA,NA,NA
1992,22,6,1,NA,NA,NA,NA,NA
1992,22,6,2,NA,NA,NA,NA,NA
1992,22,6,3,NA,NA,NA,NA,NA
1992,22,7,1,NA,NA,NA,NA,NA
1992,22,7,2,NA,NA,NA,NA,NA
1992,22,7,3,NA,NA,NA,NA,NA
1992,22,8,1,NA,NA,NA,NA,NA
1992,22,8,2,NA,NA,NA,NA,NA
1992,22,8,3,NA,NA,NA,NA,NA
1992,22,9,1,NA,NA,NA,NA,NA
1992,22,9,2,NA,NA,NA,NA,NA
1992,22,9,3,NA,NA,NA,NA,NA
1992,22,10,1,NA,NA,NA,NA,NA
1992,22,10,2,NA,NA,NA,NA,NA
1992,22,10,3,NA,NA,NA,NA,NA
1992,22,11,1,NA,NA,NA,NA,NA
1992,22,11,2,NA,NA,NA,NA,NA
1992,22,11,3,NA,NA,NA,NA,NA
1993,22,0,1,NA,NA,NA,NA,NA
1993,22,0,2,NA,NA,NA,NA,NA
1993,22,0,3,NA,NA,NA,NA,NA
1993,22,1,1,NA,NA,NA,NA,NA
1993,22,1,2,NA,NA,NA,NA,NA
1993,22,1,3,NA,NA,NA,NA,NA
1993,22,2,1,NA,NA,NA,NA,NA
1993,22,2,2,NA,NA,NA,NA,NA
1993,22,2,3,NA,NA,NA,NA,NA
1993,22,3,1,NA,NA,NA,NA,NA
1993,22,3,2,NA,NA,NA,NA,NA
1993,22,3,3,NA,NA,NA,NA,NA
1993,22,4,1,NA,NA,NA,NA,NA
1993,22,4,2,NA,NA,NA,NA,NA
1993,22,4,3,NA,NA,NA,NA,NA
1993,22,5,1,NA,NA,NA,NA,NA
1993,22,5,2,NA,NA,NA,NA,NA
1993,22,5,3,NA,NA,NA,NA,NA
1993,22,6,1,NA,nd,Fucus spp.,NA,NA
1993,22,6,2,NA,NA,NA,NA,NA
1993,22,6,3,NA,NA,NA,NA,NA
1993,22,7,1,NA,0.45000000000000001,Fucus spp.,NA,NA
1993,22,7,2,NA,1.1000000000000001,Fucus spp.,NA,NA
1993,22,7,3,NA,1.8,Fucus spp.,NA,NA
1993,22,8,1,NA,11,Fucus distichus,NA,NA
1993,22,8,2,NA,2.2999999999999998,Fucus spp.,NA,NA
1993,22,8,3,NA,8,Fucus spp.,NA,NA
1993,22,9,1,NA,10.199999999999999,Fucus distichus,NA,NA
1993,22,9,2,NA,6.5,Fucus distichus,NA,NA
1993,22,9,3,NA,13,Fucus distichus,NA,NA
1993,22,10,1,NA,15.5,Fucus spp.,NA,NA
1993,22,10,2,NA,18.199999999999999,Fucus distichus,NA,NA
1993,22,10,3,NA,4.5,Fucus distichus,NA,NA
1993,22,11,1,NA,nd,Fucus distichus,NA,NA
1993,22,11,2,NA,6.5,Fucus distichus,NA,NA
1993,22,11,3,NA,nd,Fucus spp.,NA,NA
1993,22,12,1,NA,3.8999999999999999,Fucus distichus,NA,NA
1993,22,12,2,NA,25,Fucus distichus,NA,NA
1993,22,12,3,NA,3.2000000000000002,Fucus distichus,NA,NA
1993,22,13,1,NA,2,Fucus spp.,NA,NA
1994,22,0,1,NA,NA,NA,NA,NA
1994,22,0,2,NA,NA,NA,NA,NA
1994,22,0,3,NA,NA,NA,NA,NA
1994,22,1,1,NA,NA,NA,NA,NA
1994,22,1,2,NA,NA,NA,NA,NA
1994,22,1,3,NA,NA,NA,NA,NA
1994,22,2,1,NA,NA,NA,NA,NA
1994,22,2,2,NA,NA,NA,NA,NA
1994,22,2,3,NA,NA,NA,NA,NA
1994,22,3,1,NA,NA,NA,NA,NA
1994,22,3,2,NA,NA,NA,NA,NA
1994,22,3,3,NA,NA,NA,NA,NA
1994,22,4,1,NA,NA,NA,NA,NA
1994,22,4,2,NA,NA,NA,NA,NA
1994,22,4,3,NA,NA,NA,NA,NA
1994,22,5,1,NA,NA,NA,NA,NA
1994,22,5,2,NA,NA,NA,NA,NA
1994,22,5,3,NA,NA,NA,NA,NA
1994,22,5,4,NA,NA,NA,NA,NA
1994,22,6,1,NA,NA,NA,NA,NA
1994,22,6,2,NA,NA,NA,NA,NA
1994,22,6,3,NA,NA,NA,NA,NA
1994,22,7,1,NA,NA,NA,NA,NA
1994,22,7,2,NA,NA,NA,NA,NA
1994,22,7,3,NA,NA,NA,NA,NA
1994,22,8,1,NA,2,Fucus distichus,NA,NA
1994,22,8,2,NA,2,Fucus distichus,NA,NA
1994,22,8,3,NA,NA,NA,NA,NA
1994,22,9,1,NA,3,Fucus distichus,NA,NA
1994,22,9,2,NA,3,Fucus distichus,NA,NA
1994,22,9,3,NA,nd,Fucus distichus,NA,NA
1994,22,10,1,NA,6,Fucus distichus,NA,NA
1994,22,10,2,NA,6,Fucus distichus,NA,NA
1994,22,10,3,NA,nd,Fucus distichus,NA,NA
1994,22,11,1,NA,6,Fucus distichus,NA,NA
1994,22,11,2,NA,8,Fucus distichus,NA,NA
1994,22,11,3,NA,7.5,Fucus distichus,NA,NA
1994,22,12,1,NA,NA,NA,NA,NA
1994,22,12,2,NA,NA,NA,NA,NA
1994,22,12,3,NA,NA,NA,NA,NA
1994,22,13,1,NA,NA,NA,NA,NA
1994,22,13,2,NA,NA,NA,NA,NA
1994,22,13,3,NA,NA,NA,NA,NA
1994,22,14,1,NA,NA,NA,NA,NA
1994,22,14,2,NA,NA,NA,NA,NA
1994,22,14,3,NA,NA,NA,NA,NA
1995,22,0,1,NA,NA,NA,NA,NA
1995,22,0,2,NA,NA,NA,NA,NA
1995,22,0,3,NA,NA,NA,NA,NA
1995,22,1,1,NA,NA,NA,NA,NA
1995,22,1,2,NA,NA,NA,NA,NA
1995,22,1,3,NA,NA,NA,NA,NA
1995,22,2,1,NA,NA,NA,NA,NA
1995,22,2,2,NA,NA,NA,NA,NA
1995,22,2,3,NA,NA,NA,NA,NA
1995,22,3,1,NA,NA,NA,NA,NA
1995,22,3,2,NA,NA,NA,NA,NA
1995,22,3,3,NA,NA,NA,NA,NA
1995,22,4,1,NA,NA,NA,NA,NA
1995,22,4,2,NA,3,Fucus spiralis,NA,NA
1995,22,4,3,NA,NA,NA,NA,NA
1995,22,5,1,NA,NA,NA,NA,NA
1995,22,5,2,NA,NA,NA,NA,NA
1995,22,5,3,NA,NA,NA,NA,NA
1995,22,6,1,NA,NA,NA,NA,NA
1995,22,6,2,NA,NA,NA,NA,NA
1995,22,6,3,NA,NA,NA,NA,NA
1995,22,7,1,NA,5,Fucus distichus,NA,NA
1995,22,7,2,NA,NA,NA,NA,NA
1995,22,7,3,NA,NA,NA,NA,NA
1995,22,8,1,NA,5,Fucus distichus,NA,NA
1995,22,8,2,NA,7,Fucus distichus,NA,NA
1995,22,8,3,NA,3,Fucus distichus,NA,NA
1995,22,9,1,NA,5,Fucus distichus,NA,NA
1995,22,9,2,NA,2.5,Fucus distichus,NA,NA
1995,22,9,3,NA,2,Fucus distichus,NA,NA
1995,22,10,1,NA,1.5,Fucus distichus,NA,NA
1995,22,10,2,NA,15,Fucus distichus,NA,NA
1995,22,10,3,NA,nd,Fucus distichus,NA,NA
1995,22,11,1,NA,NA,NA,NA,NA
1995,22,11,2,NA,10,Fucus distichus,NA,NA
1995,22,11,3,NA,NA,NA,NA,NA
1995,22,12,1,NA,7,Fucus distichus,NA,NA
1995,22,12,2,NA,15,Fucus distichus,NA,NA
1995,22,12,3,NA,3,Fucus distichus,NA,NA
1995,22,13,1,NA,NA,NA,NA,NA
1996,22,0,1,NA,NA,NA,NA,NA
1996,22,0,2,NA,NA,NA,NA,NA
1996,22,0,3,NA,NA,NA,NA,NA
1996,22,1,1,NA,NA,NA,NA,NA
1996,22,1,2,NA,NA,NA,NA,NA
1996,22,1,3,NA,NA,NA,NA,NA
1996,22,2,1,NA,NA,NA,NA,NA
1996,22,2,2,NA,NA,NA,NA,NA
1996,22,2,3,NA,NA,NA,NA,NA
1996,22,3,1,NA,NA,NA,NA,NA
1996,22,3,2,NA,NA,NA,NA,NA
1996,22,3,3,NA,NA,NA,NA,NA
1996,22,4,1,NA,NA,NA,NA,NA
1996,22,4,2,NA,NA,NA,NA,NA
1996,22,4,3,NA,NA,NA,NA,NA
1996,22,5,1,NA,NA,NA,NA,NA
1996,22,5,2,NA,NA,NA,NA,NA
1996,22,5,3,NA,NA,NA,NA,NA
1996,22,6,1,NA,NA,NA,NA,NA
1996,22,6,2,NA,NA,NA,NA,NA
1996,22,6,3,NA,NA,NA,NA,NA
1996,22,7,1,NA,NA,NA,NA,NA
1996,22,7,2,NA,nd,Fucus distichus,NA,NA
1996,22,7,3,NA,5,Fucus spp.,NA,NA
1996,22,8,1,NA,nd,Fucus distichus,NA,NA
1996,22,8,2,NA,12,Fucus distichus,NA,NA
1996,22,8,3,NA,nd,Fucus spiralis,NA,NA
1996,22,9,1,NA,13,Fucus distichus,NA,NA
1996,22,9,2,NA,6,Fucus spp.,NA,NA
1996,22,9,3,NA,8,Fucus spp.,NA,NA
1996,22,10,1,NA,nd,Fucus distichus,NA,NA
1996,22,10,2,NA,nd,Fucus distichus,NA,NA
1996,22,10,3,NA,nd,Fucus distichus,NA,NA
1996,22,11,1,NA,nd,Fucus spp.,NA,NA
1996,22,11,2,NA,NA,NA,NA,NA
1996,22,11,3,NA,nd,Fucus distichus,NA,NA
